E,nu,pressure,D_outer,t_wall,damage_factor,hoop_stress,axial_stress,radial_stress,von_mises_stress,utilization
210219343052.87354,0.3280172029111076,13646514.860347297,0.399579741621952,0.022175667278821712,0.6533689260543911,174527671.06478298,87263835.53239149,-6823257.4301736485,151299331.847273,0.3654573233025918
207943479045.43765,0.29721085787057805,7093572.260628743,0.4019619618906893,0.014738975986212061,0.6808638897938228,134973145.1790948,67486572.5895474,-3546786.1303143715,116943970.05193102,0.28247335761335995
205361886533.7317,0.2958109180062921,12532252.463518191,0.4568454205418663,0.029288784435809727,0.9483578862121732,90528855.66721389,45264427.83360694,-6266126.231759096,78650299.54973961,0.1899765689607237
204487158025.98187,0.3114697562883725,13128336.223599704,0.4710330364169502,0.02883013209774162,0.668204131292978,147371751.54530013,73685875.77265006,-6564168.111799852,127796373.84584597,0.308686893347454
201605092753.48267,0.30112421024846003,5806634.669553396,0.3850661460231721,0.017635944796781884,0.5399286899995159,111600559.60141334,55800279.80070667,-2903317.334776698,96692517.44089547,0.23355680541279097
200575608929.55664,0.3189332162671661,9739133.873859547,0.8174679543597669,0.01986913129084308,0.6738988567721373,287555778.8965933,143777889.44829664,-4869566.936929774,249078214.95420483,0.6016382003724754
199770846043.68597,0.29297905627763615,11747286.260450536,0.41684966459806544,0.01175296096675144,0.9173018147996922,215358116.50640562,107679058.25320281,-5873643.130225268,186598066.55619767,0.4507199675270475
199777817143.4066,0.29704515839451756,7096795.316501916,0.7194665463385489,0.013368235004187599,0.719744218872219,258235816.57418707,129117908.28709354,-3548397.658250958,223666926.13626176,0.5402582756914536
204211364713.76678,0.28896484782821524,6893546.495351918,0.8818464186876143,0.019123255819207947,0.8231886952899325,186189630.6771089,93094815.33855446,-3446773.247675959,161281785.00555962,0.38956952899893627
188394404168.96707,0.2996463506743756,7125503.085740086,0.7699951390583558,0.01960446640218678,0.8241398863942644,162666628.5929268,81333314.2964634,-3562751.542870043,140918477.29058856,0.34038279538789507
195982182464.81458,0.3046434586763238,10125653.673450258,0.3863378776250445,0.012370243890163175,0.5799698189724731,262506269.44461375,131253134.72230688,-5062826.836725129,227393465.91068703,0.5492595794944131
194246442893.05432,0.29193245770659637,8720733.428224193,0.7583540813597155,0.017189424183242152,0.9884075242167065,185903839.4721915,92951919.73609576,-4360366.7141120965,161056483.71226257,0.3890253229764796
206167635679.895,0.30747257790280347,6872342.890492419,0.55319416806055,0.014428822811873576,0.9237056224747908,135750119.4412689,67875059.72063445,-3436171.4452462094,117613258.05554494,0.28408999530324863
184562534186.77682,0.3099288912658565,9947755.68258775,0.6412958986209402,0.014700228440438614,0.7556431437056034,277204840.62162495,138602420.31081247,-4973877.841293875,240117954.7822809,0.5799950598605819
217940301569.05362,0.29982043734652836,11899581.626428604,0.5613920265207583,0.029057422866900374,0.5708352107302892,189472884.8086666,94736442.4043333,-5949790.813214302,164196164.9034766,0.39660909396975025
199349563739.62982,0.3046365780568779,7967904.798554037,0.3328811050365625,0.017592419017779543,0.5265054224517576,135209628.6304032,67604814.3152016,-3983952.3992770184,117162727.14689755,0.28300175639347236
212361055587.97778,0.32480905262720366,10626649.660980634,0.46984000629544587,0.017070830771382044,0.7962775543898097,173026013.30618387,86513006.65309194,-5313324.830490317,149939095.57292953,0.36217172843702783
205067843484.6215,0.3061952904641361,13049908.269817643,0.7965808971698346,0.015694573565531986,0.6612453762353148,487785681.2072926,243892840.6036463,-6524954.134908821,422485180.9467517,1.0204956061515742
200865199002.48538,0.2903625192287854,7248913.661540071,0.4302052162498425,0.023263088202145267,0.9911904367671501,60374039.484996825,30187019.742498413,-3624456.8307700353,52410926.05669244,0.12659643975046483
210278398981.71405,0.3054938334581482,13245357.478871198,0.8128812631458844,0.01715780520802835,0.7728305549460435,392744126.304551,196372063.1522755,-6622678.739435599,340190860.3030505,0.8217170538721027
218621312961.49963,0.30773877291103907,13656197.57493432,0.6283100291595238,0.023106857492728013,0.9094309574143542,190500281.97751227,95250140.98875614,-6828098.78746716,165119323.54568675,0.3988389457625284
180000000000.0,0.29317903863788164,6417968.799565994,0.44602836080062364,0.024660028796691616,0.9956727247023154,51875498.82804888,25937749.41402444,-3208984.399782997,45039961.310731895,0.10879217707906255
198204000447.12454,0.2918946508547474,10064200.72264418,0.7915149289552855,0.019504675520037835,0.5100010342397773,390339993.6397763,195169996.81988814,-5032100.36132209,338081802.2462491,0.816622710739732
188381493609.4866,0.2886315611670945,5412267.117174732,0.41872350185074436,0.016283502393393892,0.7823233381913166,83537016.7169473,41768508.35847365,-2706133.558587366,72395773.56664243,0.1748690182769141
197047698101.70346,0.2942725252496209,12037181.073260728,0.36073332456615276,0.016814172820556198,0.8222837022537719,144993268.0327589,72496634.01637945,-6018590.536630364,125712009.224108,0.3036521961934976
180000000000.0,0.29104253770854466,7783130.94406325,0.7496684017335349,0.014234031378900003,0.6481006681631993,308461498.72009784,154230749.36004892,-3891565.472031625,267163838.1710927,0.6453232806065041
203605627577.85175,0.2878315899400237,5647547.854959849,0.45288880184861546,0.012818738140392846,0.807198879481712,117945966.11456327,58972983.057281636,-2823773.9274799246,102183227.05423231,0.24681938901988482
199210574043.38037,0.292349306454119,13024088.986486632,0.7386530021119513,0.01149572914429538,0.6298688054582455,651286543.5795809,325643271.78979045,-6512044.493243316,564068283.1974866,1.3624837758393398
206535073854.80392,0.2962593697890478,13427089.312047904,0.6353302506386341,0.020232317127854647,0.808641089739951,247278286.90885115,123639143.45442557,-6713544.656023952,214254486.6841311,0.5175229146959688
208414152275.40088,0.3097257277748955,14081178.599788448,0.8807156779520846,0.029034735241513846,0.5378967548335138,382953045.5710429,191476522.78552145,-7040589.299894224,331721790.4084577,0.8012603633054534
188943965414.3686,0.2914743948073685,13305737.47157352,0.5525474109905051,0.028689305024632024,0.6163755247668088,194574445.20854095,97287222.60427047,-6652868.73578676,168637693.61733526,0.40733742419646196
202789433119.0074,0.29607480213659076,8291752.3384796055,0.36812711807041565,0.023003830843611534,0.9509815986099373,61473931.94941226,30736965.97470613,-4145876.1692398028,53399171.54040311,0.1289835061362394
186721014906.92538,0.28716875796110786,14577922.979795264,0.5627868602441993,0.019004847970324843,0.9751961418438339,206758675.10091618,103379337.55045809,-7288961.489897632,179206560.30602193,0.4328660876957051
206892660311.4057,0.30612535361541143,11707002.382106518,0.6103412931138749,0.027267316702172587,0.9154249379061541,131420575.84231688,65710287.92115844,-5853501.191053259,113963982.43409312,0.2752753198891138
207578750075.34015,0.2980045915498983,11677150.418722086,0.82296789646168,0.016704423047223405,0.5311635096050114,529862251.40484834,264931125.70242417,-5838575.209361043,458911312.8463237,1.108481431995951
188820616532.11884,0.2998008532030059,8114415.35415093,0.45611355833856976,0.015847312457338267,0.5658639894132926,198248922.0212861,99124461.01064305,-4057207.677075465,171736534.39523694,0.4148225468483984
196179599322.3205,0.3121298702550871,8263885.876167816,0.7900328365650924,0.01363771749787941,0.8710685698513922,266528961.4958225,133264480.74791124,-4131942.938083908,230857831.66155484,0.5576276127090697
201709533401.54398,0.2942029284352697,13985762.31104702,0.40131875188168553,0.027786963118595888,0.608895126029809,151882012.32823768,75941006.16411884,-6992881.15552351,131719435.31047909,0.31816288722337943
191591461508.01556,0.31009746970871,12426587.264009891,0.4370266282121625,0.0243875283063903,0.5976476260854077,173875101.87586892,86937550.93793446,-6213293.632004946,150708388.31005844,0.36402992345424745
199105234756.35477,0.29531614779775545,8808894.970511582,0.8147054296235832,0.018919109850489946,0.8664764732596529,210085465.5956305,105042732.79781525,-4404447.485255791,181992654.51811513,0.4395957838601815
212269263337.1175,0.3080449398002684,9154661.755868606,0.7734664939300068,0.013315120523892133,0.9299586392148964,276765694.93231535,138382847.46615767,-4577330.877934303,239729825.79664898,0.5790575502334516
181423776174.5557,0.2889671701839829,5620098.420337199,0.7842594790691461,0.020651502693636553,0.675985938226412,152244366.45862022,76122183.22931011,-2810049.2101685996,131877430.65192601,0.3185445184829131
209451262376.3839,0.29693325881061666,6880990.006585077,0.8499949795881542,0.02582429265079143,0.8434346253219698,127382345.24885951,63691172.624429755,-3440495.0032925387,110369984.2198612,0.26659416478227344
197793847290.4379,0.30583804712642865,10897620.889388906,0.5072481427043475,0.01432644515823348,0.9750267215966112,186966570.93048283,93483285.46524142,-5448810.444694453,162009455.03083968,0.39132718606483013
193011628889.14014,0.3416645931768357,10173747.400685212,0.6073332738573295,0.01794451775558612,0.7195895105579089,229081468.66667986,114540734.33333993,-5086873.700342606,198455576.2605463,0.47936129531532923
217824258650.84186,0.30364125092906114,10619216.654605592,0.47536126985220023,0.018350866120959628,0.6682176710086417,195212244.5721946,97606122.2860973,-5309608.327302796,169142121.49483967,0.40855584902135184
202240630195.86496,0.30717404393796843,5727681.0700990595,0.3557570594847482,0.01464235503678149,0.7362753819703718,88776526.71652001,44388263.358260006,-2863840.5350495297,76936047.17229067,0.1858358627350016
198294108720.8354,0.2864071062449594,5021794.529238978,0.8217680581289162,0.0254038711422654,0.558884387396474,140308556.0235693,70154278.01178464,-2510897.264619489,121536713.69235629,0.29356694128588473
199906092697.25443,0.2895802498609584,11207750.051811926,0.3944932895476738,0.012217991002980197,0.7549711087407108,228453559.55031827,114226779.77515914,-5603875.025905963,197925933.2899913,0.478081964468578
186506249392.80084,0.2854683620657456,14731866.79423954,0.4840253797298492,0.01982213643508736,0.6586674980764788,258341426.00810534,129170713.00405267,-7365933.39711977,223851460.27832124,0.5407040103341093
206372974788.16238,0.3052740833217058,6844128.340056182,0.37542319435699695,0.017642359917188627,0.5167343470427879,134079962.65991873,67039981.32995936,-3422064.170028091,116167068.54073443,0.28059678391481746
192134762115.40445,0.29684966080864683,7870566.167528181,0.7847944448927598,0.011121058060865854,0.8491314456465402,319176958.5999756,159588479.2999878,-3935283.0837640907,276443366.04230034,0.6677375991359912
185181793433.0496,0.2948723345041287,6049727.327621876,0.7674917189944188,0.015578233306883264,0.8883860049312398,161699137.97270682,80849568.98635341,-3024863.663810938,140068227.0039212,0.3383290507341092
190458115510.69702,0.3009278919397294,6166814.645396769,0.7934555042823782,0.022683556950057044,0.8973820613297796,114022244.86647595,57011122.43323798,-3083407.3226983845,98794289.53138244,0.2386335495927112
214907306799.74286,0.31346058083309547,12934843.97756184,0.7911308415826598,0.0284049514117156,0.8789335103083049,192006434.37832034,96003217.18916017,-6467421.98878092,166408174.91694373,0.40195211332595104
191903669744.3025,0.308912748405088,7432421.828549694,0.8310100210465685,0.012859933710497644,0.5661235521473011,416753902.1528653,208376951.07643265,-3716210.914274847,360938597.88513803,0.8718323620413962
207709501709.89545,0.304068999539425,9100112.522396822,0.47373142758661574,0.025919800986041214,0.873140120183874,86142951.14684702,43071475.57342351,-4550056.261198411,74740611.69268101,0.18053287848473676
193631353856.8124,0.2966827059694692,7816705.624272581,0.7272675813703767,0.025741799031702393,0.6619687674940744,158989266.3994144,79494633.1997072,-3908352.8121362906,137744202.57989845,0.3327154651688368
208607285841.3102,0.29945462606181394,9140512.841331743,0.6162661408914348,0.021432680341169616,0.5796041267991798,217585274.63234204,108792637.31617102,-4570256.420665871,188489790.29744402,0.4552893485445508
220000000000.0,0.3090434099890637,6036524.625987675,0.6111903612165969,0.026201366765073276,0.7710324557503385,85277371.12633964,42638685.56316982,-3018262.3129938375,73914020.50392495,0.17853628141044675
204626372569.20917,0.285910257234216,13897510.215869114,0.3977666921586978,0.015884111354483713,0.9361972971081143,171970698.75502023,85985349.37751012,-6948755.107934557,149093011.6412821,0.36012804744271043
191045507985.55933,0.30538987143762175,5563039.810624382,0.4960152670577458,0.018233245215581454,0.8140907230550243,87385043.31183942,43692521.65591971,-2781519.905312191,75728767.31429534,0.1829197278123076
211547362051.3515,0.3062631233762897,14450536.356804471,0.6752311852142535,0.022515910132715523,0.5323012231028859,392610461.0457192,196305230.5228596,-7225268.178402236,340087393.31552553,0.8214671336123806
199502371027.82123,0.3062747789929289,11623506.04806519,0.3212824587492646,0.012288067955329676,0.5827254408286084,249139861.83083442,124569930.91541721,-5811753.024032595,215839707.97336572,0.5213519516264873
197168461723.87036,0.29864080523607234,6223077.002011502,0.41056617709905796,0.020661903742562264,0.7273145252799347,78786088.52019025,39393044.26009513,-3111538.501005751,68301665.28040646,0.16497986782706875
205301170101.30972,0.3184020761859337,10655515.732583655,0.5430966647181652,0.027293283482251043,0.7094881431096822,138768597.330171,69384298.6650855,-5327757.8662918275,120295169.09510203,0.29056804129251695
185683390822.09674,0.31724279433798386,14241845.048236843,0.7458674992072207,0.012876056973632867,0.7558813226171506,531467561.7156572,265733780.8578286,-7120922.524118422,460319491.6626754,1.1118828301030805
216120769677.02063,0.2841610708423632,9045818.309087418,0.6295305348362326,0.012320423818566396,0.6636354898396503,339194790.9656521,169597395.48282605,-4522909.154543709,293786123.5165721,0.7096283176728795
188390760804.03918,0.29447311574151436,5038923.125771109,0.62201677317042,0.022579097119299542,0.6377330575004154,103795011.87398343,51897505.936991714,-2519461.5628855545,89924418.56363113,0.21720874049186265
186232816098.5105,0.300176406820454,10974462.1755981,0.5843388923134115,0.02998273048350438,0.934262618069594,103491902.49792896,51745951.24896448,-5487231.08779905,89794432.55008371,0.21689476461372878
207540576343.6902,0.28761015117455646,7530746.783659757,0.8278165030098272,0.019754887515323845,0.8183669630786596,185274780.23717386,92637390.11858693,-3765373.3918298786,160496841.65344095,0.38767353056386705
208809430370.23157,0.2915951072550562,6297676.709658965,0.49972528656205684,0.021007101707891728,0.5079067096795697,141181805.53004315,70590902.76502158,-3148838.3548294823,122307570.66726097,0.29542891465521975
211944684785.6315,0.30661104339483825,9805081.786950544,0.8442061451440253,0.026861102715244906,0.6676910501686665,220960131.44893274,110480065.72446637,-4902540.893475272,191419877.9506962,0.4623668549533725
192012391248.88196,0.30072591199670706,7282337.394068369,0.6353996807635599,0.027188064500457996,0.5831451192435018,138643722.42085078,69321861.21042539,-3641168.6970341844,120124183.38749573,0.2901550323369462
208332379315.42548,0.2966580362525997,7891934.61238991,0.3312896176441091,0.011445799080728125,0.9913175173611964,107321310.6260783,53660655.31303915,-3945967.306194955,93026708.22863695,0.22470219378897813
180000000000.0,0.3006132924029315,13639859.490150066,0.8244240080421745,0.027093321649225118,0.6459102577512897,307649317.90478194,153824658.95239097,-6819929.745075033,266519396.19319633,0.6437666574714888
202230427440.0281,0.2894304167253939,11666539.059250632,0.8150941799165748,0.018632727911482634,0.8056905127473637,305053209.52032447,152526604.76016223,-5833269.529625316,264248221.3987324,0.6382807280162618
185105024747.5686,0.2965064150121014,9666621.3069738,0.8792813798510419,0.02977309930113497,0.9579961633055087,139332864.73121983,69666432.36560991,-4833310.6534869,120762561.61381066,0.2916970087290113
197047238971.6595,0.2928735735432374,11436427.836369494,0.3876917852068953,0.01178954861822573,0.6900885610650012,261050072.29296774,130525036.14648387,-5718213.918184747,226148299.02861723,0.5462519300208146
184476699839.99808,0.31241450883724226,5620278.648428374,0.4910647795448545,0.027863518830775036,0.8458853538587074,52928679.53994705,26464339.769973524,-2810139.324214187,45923640.11490489,0.1109266669442147
220000000000.0,0.30110606719213345,7613725.718696646,0.30517471106186694,0.027886640465223905,0.6869189018711732,53033942.73109023,26516971.365545116,-3806862.859348323,46086239.98584941,0.1113194202556749
210548976001.33447,0.2814064360577549,8903161.473159337,0.8533037807018502,0.019725459813849832,0.586856676337726,319236509.95613676,159618254.97806838,-4451580.736579669,276502764.0689786,0.6678810726303831
202282192648.5868,0.3072930071168685,5453718.891951202,0.4145761600822919,0.019165163928541257,0.8918138799241213,60688736.35816247,30344368.179081235,-2726859.445975601,52628678.52227548,0.12712241188955428
199359829446.4755,0.3105453915570467,12485560.633618137,0.5403562051625297,0.02491235102823709,0.7617299510513071,165277880.38211596,82638940.19105798,-6242780.316809068,143270916.845631,0.3460650165353406
199990399625.69342,0.28779517403967614,13782253.352584315,0.3129903298100424,0.01592477164335876,0.9711501673365727,125681564.6554554,62840782.3277277,-6891126.676292158,109061356.11458014,0.2634332273299037
192888172084.24216,0.29690342617260534,12467739.452992184,0.4309570017822268,0.025765792958463315,0.9938877008025904,92440798.45718639,46220399.22859319,-6233869.726496092,80298424.93049623,0.19395754814129523
203056838023.74896,0.2975339725358701,13267306.726910468,0.819706970116556,0.020706288999725028,0.868531986447371,289091980.91550094,144545990.45775047,-6633653.363455234,250448867.8935937,0.6049489562647191
186102014387.40256,0.3071782537154096,5851026.67913058,0.7392137855139622,0.01899439662381241,0.6470664419599347,170102412.80157357,85051206.40078679,-2925513.33956529,147342056.99320096,0.3558986883893743
192189018982.98236,0.3010841840616134,9822736.749694766,0.5000469800131389,0.019853508400794383,0.9794554696098106,116473775.76701222,58236887.88350611,-4911368.374847383,100988746.25611329,0.24393416970075674
200554998445.56125,0.288089046007683,14391256.89386174,0.5394410633939741,0.025870592927202545,0.9835814885344526,138153049.97601157,69076524.98800579,-7195628.44693087,119860235.19917706,0.28951747632651464
203062432402.59683,0.3126422694396137,10786163.520252,0.7640162098753086,0.016689259310444654,0.5582648085182178,431458155.4440196,215729077.7220098,-5393081.760126,373692641.42505974,0.9026392304953134
207532660177.84503,0.31224660028286677,12448463.981842361,0.30315711788102,0.011535223000350156,0.6769280290023512,229200562.16283372,114600281.08141686,-6224231.990921181,198591073.15208322,0.47968858249295465
197673852194.32413,0.294473294821869,9270081.686771847,0.7831030319044593,0.014672692448970303,0.8459122447633514,283170301.87906754,141585150.93953377,-4635040.843385924,245276473.6034248,0.5924552502498184
200219876675.68674,0.2887692910302937,8130389.154624648,0.6167478183479627,0.025892186099633042,0.8152009585959259,110652957.73415297,55326478.86707649,-4065194.577312324,95914459.79850271,0.23167743912681815
217411157508.82495,0.3014230156290875,12241012.602487253,0.7217856114442731,0.02740265160276617,0.9774759817320979,152687934.21585524,76343967.10792762,-6120506.3012436265,132373201.73929678,0.3197420331867072
198634929935.90466,0.2958281656673254,14680249.14068402,0.369237785937873,0.023931176985232897,0.8536717625828235,117984210.89231859,58992105.446159296,-7340124.57034201,102440631.31209446,0.24744113843501078
180000000000.0,0.3045226751269803,11324382.985515647,0.7393571817817388,0.014665987546648555,0.8385171715387192,329096015.7675875,164548007.88379374,-5662191.492757823,285061749.6404521,0.6885549508223481
191209239609.6092,0.3094897443643318,12215359.136501437,0.8043798375794744,0.019583146140036044,0.7458184233887395,324158198.33622015,162079099.16811007,-6107679.5682507185,280795667.5434053,0.6782504046942157
204989093148.15244,0.29810156610471056,12805163.154184803,0.5209257971805608,0.017759829520708443,0.8626211472899726,204901685.97871816,102450842.98935908,-6402581.577092402,177565533.64474267,0.4289022551805378
200596291830.01843,0.3021340228243008,7898321.038917984,0.408596192272157,0.024167689805839086,0.8651769043252787,69273552.88096952,34636776.44048476,-3949160.519458992,60122497.58096227,0.14522342410860453
192088250660.0411,0.31202119626482855,13326594.511881687,0.39549296145881185,0.029409946207768854,0.6768322853018499,119062633.58902392,59531316.79451196,-6663297.255940843,103326340.14706343,0.24958053175619188
207353357755.16992,0.29737200512448,7934452.445823725,0.361048348878916,0.010499372728028873,0.7612813185034851,171267939.90068084,85633969.95034042,-3967226.2229118627,148375433.6548715,0.3583947672822983
193451123564.23734,0.28744156742962496,8548920.75288819,0.8109266812866909,0.01234176934308863,0.9048342632647975,301847298.19842374,150923649.09921187,-4274460.376444095,261442373.35171187,0.6315033172746664
220000000000.0,0.28343383473257355,13021238.688060654,0.47354004536041433,0.02299474231833694,0.9170841949864939,133176703.43943904,66588351.71971952,-6510619.344030327,115518024.21479551,0.2790290439970906
205226888545.27988,0.31502409338152454,6549552.281568123,0.5699405527178043,0.02047234997526525,0.9760932334593364,86851587.81155577,43425793.90577789,-3274776.1407840615,75286937.03301746,0.18185250491067018
192388556091.02228,0.31327843109013553,5519538.18807344,0.715986912787972,0.014897389714056736,0.8840114816809015,144521391.38355413,72260695.69177707,-2759769.09403672,125189619.18238759,0.30239038449852074
195204880254.93085,0.28330565607159386,12612168.447438706,0.4852503724972935,0.016387236267074397,0.8863889297729067,198054392.46284205,99027196.23142102,-6306084.223719353,171636020.3413192,0.4145797592785488
203302172691.30173,0.30945329413287875,5407071.67052086,0.8757775885676011,0.010678026358632702,0.7736999942163464,281183814.6496163,140591907.32480815,-2703535.83526043,243527333.8286585,0.5882302749484505
201071948346.3918,0.3053879801673212,5478601.222409167,0.6646919489898995,0.02335705371759401,0.5752134407720451,130044405.33223112,65022202.66611556,-2739300.6112045837,112655067.73553848,0.2721136901824601
202429212520.46216,0.3065674060793177,13345663.661533136,0.3491699611056118,0.029291763338234002,0.536643316312817,134877409.37047598,67438704.68523799,-6672831.830766568,116997706.61645429,0.282603156078392
207554575006.27817,0.30859499810767,14366289.14366286,0.49769580658868473,0.010140497370711378,0.6715190977952985,510635717.98137915,255317858.99068958,-7183144.57183143,442281838.79140776,1.0683136202691008
197870990938.79797,0.3142004150692503,6042763.580412085,0.779755251029194,0.015050450989302907,0.8774464760064089,172356791.74576378,86178395.87288189,-3021381.7902060426,149295935.9580549,0.36061820279723406
196472945578.4658,0.3046160067726978,8275251.505185652,0.3252775531425104,0.021484198483619016,0.8730580998208426,63478233.42591292,31739116.71295646,-4137625.752592826,55129252.997156925,0.13316244685303605
202304279422.50934,0.29653786065731064,13076477.899655838,0.4932411682080551,0.020801571780763146,0.9045984126873947,158306676.90865123,79153338.45432562,-6538238.949827919,137253420.84611267,0.3315300020437504
207747639471.33786,0.3079883589038897,13418943.144622784,0.35678551114719614,0.02481476275667961,0.9766695123378033,85353948.51612529,42676974.258062646,-6709471.572311392,74222566.67786206,0.1792815620238214
208328080836.26352,0.2926474386588025,7479411.956576947,0.8691714402181548,0.02096963565836281,0.6291751941000923,238886393.61512116,119443196.80756058,-3739705.9782884736,206915483.209046,0.49979585316194686
220000000000.0,0.29756098235425027,6814935.888933042,0.8087371675155309,0.02866945049051398,0.9854424634527144,90726364.30224884,45363182.15112442,-3407467.944466521,78645188.80656874,0.1899642241704559
202504988818.23026,0.31666090514247547,6814636.126916516,0.5147692255974562,0.01826189747966079,0.8621111493022537,104593289.83138712,52296644.91569356,-3407318.063458258,90644509.07087521,0.21894808954317685
205402693880.7101,0.29825591988665945,14120972.70221006,0.31063246684068097,0.01873116001359545,0.6163115439378737,175862790.98519924,87931395.49259962,-7060486.35110503,152465213.7615071,0.3682734631920461
196052514263.54184,0.2824942841807149,5020503.48299615,0.478991161184741,0.02161928022350648,0.6047118595578237,86951375.60421635,43475687.802108176,-2510251.741498075,75343929.10782412,0.1819901669271114
197373732680.9076,0.2927928582154907,11948324.913297651,0.7454425248182256,0.01439563229122837,0.6450848400315823,467612404.0438564,233806202.0219282,-5974162.456648826,405008285.01255935,0.9782808816728487
196718000153.66626,0.31033992838976726,11456412.810380308,0.8933572041995649,0.01921713587199183,0.7010066012190309,368411870.5259916,184205935.2629958,-5728206.405190154,319105456.0908752,0.77078612582337
199791949302.09232,0.2932583729769014,8187844.755393172,0.80814183336182,0.01709007875284339,0.990344174138512,187289745.8670178,93644872.9335089,-4093922.377696586,162249335.53217927,0.3919066075656504
181801709800.2563,0.3046175096252312,5980930.890565161,0.6388104578345885,0.02037876400443156,0.6303710335338513,142727885.61058167,71363942.80529083,-2990465.4452825803,123642144.44003265,0.2986525228020112
194446296176.29535,0.3169919693001374,5258755.513123874,0.6775704142680732,0.01626318131565141,0.8194845001715056,128419623.78541915,64209811.892709576,-2629377.756561937,111245734.55768156,0.26870950376251584
210184779157.50555,0.28735301170573746,12549865.195234317,0.7157649256176818,0.012721835351046908,0.8332072884219945,411167874.99035233,205583937.49517617,-6274932.597617159,356137109.61814433,0.8602345642950346
193058299659.4768,0.3056506753341303,6276885.2578239245,0.38371646154646766,0.01632058432039618,0.97815046172203,69159914.6876622,34579957.3438311,-3138442.6289119623,59976413.46261468,0.14487056391935912
200305740800.1447,0.2970503610148366,7739401.923851511,0.8341825320419681,0.026279733199414762,0.927470094313471,124700127.82767576,62350063.91383788,-3869700.9619257557,108062787.28458625,0.26102122532508754
207482380331.91055,0.30253880758344914,10626251.085715342,0.476207996921939,0.0159112412098169,0.9044375354888379,165192068.38995445,82596034.19497722,-5313125.542857671,143159155.82751843,0.3457950623853102
199709431455.93628,0.30411978159431535,13523832.282388061,0.8232523979414416,0.027433364551597762,0.841485900219348,227620393.27690884,113810196.63845442,-6761916.141194031,197240984.80425292,0.476427499527181
213001964998.05978,0.30399428391646216,13235995.182045206,0.3863766791431122,0.01666723882804748,0.503846611511203,291255740.28135264,145627870.14067632,-6617997.591022603,252321674.8066718,0.6094726444605599
202614962855.76,0.303827860295847,6670029.881638696,0.6367981786025311,0.026944559989380144,0.6957987580354112,106607781.9802191,53303890.99010955,-3335014.940819348,92385262.39997338,0.2231528077294043
202908555153.6768,0.2930975804272055,5889038.90036431,0.8320231540188614,0.01316660163773885,0.5128614228141202,356918339.608762,178459169.804381,-2944519.450182155,309114373.74635166,0.7466530766820089
199343227838.01788,0.2969927842896818,14570648.455996092,0.6868843430427846,0.012834913635985181,0.7092769583254664,535126772.4831361,267563386.24156806,-7285324.227998046,463490639.5174239,1.1195426075300094
210376591755.03503,0.30495225256645986,9056517.555329556,0.30335716577109373,0.02855433617913249,0.8521551268763272,47397488.59650046,23698744.29825023,-4528258.777664778,41296447.44404827,0.0997498730532567
203025403075.96545,0.3013605633727077,7690339.35179441,0.36415632150662725,0.01124625842418951,0.6617578745603938,180456178.69799408,90228089.34899704,-3845169.675897205,156326931.94887507,0.3776012849006644
195687076023.2961,0.29349113622489675,11641351.502361523,0.3870276582876234,0.02668682114716398,0.8935190304331907,82833182.30625431,41416591.153127156,-5820675.7511807615,71971399.41974351,0.17384395995107127
190188068611.6187,0.27183625522288624,6562661.97243932,0.8935525849708094,0.02858388667705861,0.7045382180161361,139031619.40870607,69515809.70435303,-3281330.98621966,120449618.22104958,0.29094110681412944
198060475079.96234,0.2998469441183225,10617650.941295091,0.796078143737767,0.012397725785958815,0.6070707303895662,550912173.8897443,275456086.94487214,-5308825.4706475455,477133473.0794106,1.152496311786016
193635902109.9814,0.3131809197449677,8186052.039381807,0.45821233866154815,0.02259116336669864,0.7444272064796529,103333355.13782069,51666677.568910345,-4093026.0196909034,89582864.29349698,0.21638373017752893
204381451825.96533,0.305784849393401,13296033.526815183,0.45166650028545674,0.019386332013731078,0.653052116176869,223877650.21154207,111938825.10577103,-6648016.763407592,193997674.7929411,0.46859341737425386
208511577165.69437,0.30292848417686735,12987247.128177693,0.7302873139362493,0.018086333582546237,0.973818549834196,256260628.7113253,128130314.35566264,-6493623.564088847,222023195.89996645,0.5362879128018513
211527141759.3929,0.2957157729557654,10569086.285152026,0.6745726290942481,0.019766571084222213,0.9754382498566078,174317346.51873636,87158673.25936818,-5284543.142576013,151055716.10907564,0.3648688794905209
209501853819.28085,0.3174593199432217,8074054.303614218,0.6594509094282727,0.0284075102106047,0.5233455190258907,170995791.81314167,85497895.90657084,-4037027.151807109,148141716.6147905,0.35783023336905917
206320751242.712,0.32123668809722566,5593269.456294336,0.7812419761639657,0.017910603737239798,0.7457615058603071,157979545.75065354,78989772.87532677,-2796634.728147168,136842880.05771366,0.3305383576273277
199344033186.38608,0.2872474158000376,6766123.516805787,0.38283408393220414,0.020255953770038006,0.7126763793188977,82951024.6413465,41475512.32067325,-3383061.7584028933,71917309.97227389,0.17371330911177268
198676127956.19382,0.30516026262277823,8362903.944470308,0.8682102648258442,0.029430799701746967,0.9118369470187856,126916842.47121519,63458421.235607594,-4181451.972235154,109992718.93058899,0.26568289596760625
198083965494.70657,0.2791870552339744,5890001.580254201,0.46907780647941527,0.012792751349124132,0.870400302739074,118174435.45708568,59087217.72854284,-2945000.7901271004,102384427.16719438,0.2473053796309043
